Line;Roll_Arduino;Pitch_Arduino;Yaw_Arduino;Roll_CSV;Pitch_CSV;Yaw_CSV;RMSE_Roll;RMSE_Pitch;RMSE_Yaw
81;0.92;-3.2;11.77;1.16;-1.99;13.86;0.23999999999999988;1.2100000000000002;2.0900000000000034
82;3.2;-2.88;11.75;3.15;-1.93;15.38;0.050000000000000266;0.95;3.6299999999999955
83;0.86;-1.26;11.92;1.11;-1.23;14.1;0.2500000000000001;0.030000000000000027;2.180000000000007
84;-0.18;-0.39;11.93;0.1;0.14;12.77;0.28;0.53;0.8400000000000034
85;0.89;-2.37;7.76;1.25;-0.89;10.65;0.36;1.48;2.8899999999999864
86;4.29;-2.71;13.27;3.81;-1.83;16.0;0.48;0.8799999999999999;2.7299999999999898
87;3.45;1.89;11.08;3.41;1.2;15.25;0.040000000000000036;0.69;4.1699999999999875
88;3.22;0.36;14.09;3.06;0.26;17.04;0.16000000000000014;0.09999999999999998;2.9499999999999886
89;1.1;-0.99;12.1;1.31;-1.46;14.64;0.20999999999999996;0.47;2.539999999999992
90;4.21;-1.98;9.01;4.18;-1.34;14.49;0.03000000000000025;0.6399999999999999;5.47999999999999
91;4.87;-2.79;10.55;4.75;-2.53;16.03;0.1200000000000001;0.26000000000000023;5.47999999999999
92;3.72;-2.2;15.5;3.68;-1.79;19.16;0.040000000000000036;0.41000000000000014;3.6599999999999966
93;-0.3;0.38;16.11;-0.03;-0.21;16.98;0.27;0.59;0.8700000000000045
94;-0.91;-2.4;12.83;-0.38;-1.36;14.07;0.53;1.0399999999999998;1.240000000000009
95;1.03;1.89;15.53;0.75;1.0;15.62;0.28;0.8899999999999999;0.09000000000000341
96;1.2;1.25;16.27;0.83;0.04;16.83;0.37;1.21;0.5600000000000023
97;2.16;-2.1;12.86;2.27;-1.46;16.26;0.10999999999999988;0.6400000000000001;3.4000000000000057
98;2.35;-2.58;14.54;2.62;-0.93;17.7;0.27;1.65;3.1599999999999966
99;2.83;-3.3;16.6;2.95;-2.01;19.98;0.1200000000000001;1.29;3.3799999999999955
100;-1.04;-2.37;14.09;-0.31;-1.82;16.11;0.73;0.55;2.0200000000000102
101;-2.15;1.53;15.77;-1.96;1.2;14.08;0.18999999999999995;0.33000000000000007;1.6899999999999977
102;2.61;-0.04;14.33;2.2;0.07;16.19;0.4099999999999997;0.11000000000000001;1.8600000000000136
103;0.87;0.5;15.07;0.88;0.07;16.11;0.010000000000000009;0.43;1.039999999999992
104;-1.29;-2.87;19.56;-0.99;-1.26;17.98;0.30000000000000004;1.61;1.579999999999984
105;1.81;-0.1;15.0;1.7;-0.15;17.34;0.1100000000000001;0.04999999999999999;2.3400000000000034
106;0.74;3.51;13.72;0.75;2.61;14.96;0.010000000000000009;0.8999999999999999;1.240000000000009
107;-0.57;0.75;17.15;-0.63;0.57;15.93;0.06000000000000005;0.18000000000000005;1.2199999999999989
108;1.9;-2.1;15.63;1.65;-1.83;17.5;0.25;0.27;1.8700000000000045
109;2.64;-1.49;16.93;2.52;-1.26;19.49;0.1200000000000001;0.22999999999999998;2.5600000000000023
110;1.46;-1.6;17.27;1.56;-1.47;19.57;0.10000000000000009;0.13000000000000012;2.3000000000000114
111;-1.91;-2.22;16.75;-1.39;-1.96;16.88;0.52;0.26000000000000023;0.12999999999999545
112;1.54;-2.66;15.76;1.5;-1.86;17.69;0.040000000000000036;0.8;1.9300000000000068
113;2.17;1.9;14.96;1.98;1.0;17.21;0.18999999999999995;0.8999999999999999;2.25
114;1.82;0.25;17.54;1.55;-0.31;18.84;0.27;0.56;1.3000000000000114
115;4.77;-3.6;21.22;4.14;-3.05;24.78;0.6299999999999999;0.5500000000000003;3.5600000000000023
116;0.4;1.34;19.52;0.54;0.33;21.33;0.14;1.01;1.8100000000000023
117;-0.33;-0.82;17.29;-0.06;-0.85;18.57;0.27;0.030000000000000027;1.2800000000000011
118;-2.14;-3.58;18.61;-1.63;-2.34;17.84;0.5100000000000002;1.2400000000000002;0.7700000000000102
119;4.25;-1.69;19.62;3.46;-2.33;22.43;0.79;0.6400000000000001;2.8100000000000023
120;4.39;1.78;11.12;4.29;0.77;17.69;0.09999999999999964;1.01;6.569999999999993
121;2.78;-1.85;20.65;2.45;-1.61;22.33;0.3299999999999996;0.24;1.6800000000000068
122;3.57;-0.18;19.78;3.43;-0.31;23.46;0.13999999999999968;0.13;3.680000000000007
123;2.05;2.05;19.06;2.0;1.18;21.58;0.04999999999999982;0.8699999999999999;2.5200000000000102
124;-1.57;-3.27;13.63;-0.52;-2.47;15.96;1.05;0.7999999999999998;2.3300000000000125
125;1.36;-1.27;19.13;1.11;-1.12;19.36;0.25;0.1499999999999999;0.22999999999998977
126;1.61;2.55;21.89;1.26;1.63;21.82;0.3500000000000001;0.9199999999999999;0.06999999999999318
127;0.27;2.01;22.31;0.24;1.71;21.91;0.030000000000000027;0.2999999999999998;0.4000000000000057
128;0.94;0.29;18.39;0.71;-0.76;20.02;0.22999999999999998;1.05;1.6299999999999955
129;6.73;-1.07;21.8;5.96;-1.09;26.41;0.7700000000000005;0.020000000000000018;4.610000000000014
130;2.58;-0.26;18.49;3.08;-0.19;23.58;0.5;0.07;5.090000000000003
131;2.46;-0.46;21.68;2.42;-0.53;24.38;0.040000000000000036;0.07;2.6999999999999886
132;-0.63;0.04;19.52;-0.34;-0.59;20.63;0.29;0.63;1.1100000000000136
133;0.39;-0.29;19.25;0.35;-0.46;20.07;0.040000000000000036;0.17000000000000004;0.8199999999999932
134;-0.08;0.32;20.85;-0.05;0.37;20.53;0.03;0.04999999999999999;0.3199999999999932
135;1.01;-1.36;17.79;0.96;-1.5;19.69;0.050000000000000044;0.1399999999999999;1.9000000000000057
136;-1.19;-3.79;16.02;-0.49;-2.47;17.4;0.7;1.3199999999999998;1.3799999999999955
137;-1.74;1.0;21.03;-1.6;1.21;18.34;0.1399999999999999;0.20999999999999996;2.6899999999999977
138;0.97;-1.28;18.31;0.61;-1.65;19.31;0.36;0.3699999999999999;1.0
139;-2.75;-1.11;21.23;-2.36;-0.63;18.96;0.3900000000000001;0.4800000000000001;2.2700000000000102
140;-0.27;1.4;21.01;-0.36;1.5;19.7;0.08999999999999997;0.10000000000000009;1.3100000000000023
141;0.21;-1.97;19.01;0.34;-1.23;19.84;0.13000000000000003;0.74;0.8299999999999841
142;4.99;-2.52;17.4;4.39;-2.89;22.25;0.6000000000000005;0.3700000000000001;4.849999999999994
143;0.95;-5.31;18.59;1.66;-3.78;22.36;0.71;1.5299999999999998;3.7700000000000102
144;0.61;-1.69;21.78;0.55;-2.09;22.98;0.05999999999999994;0.3999999999999999;1.1999999999999886
145;0.82;-1.97;23.07;0.81;-1.76;24.24;0.009999999999999898;0.20999999999999996;1.1699999999999875
146;0.72;3.43;31.06;0.16;2.14;28.63;0.5599999999999999;1.29;2.430000000000007
147;-0.91;-2.26;19.32;-0.0;-1.76;22.43;0.91;0.4999999999999998;3.1100000000000136
148;0.97;-0.28;21.94;0.96;-0.17;22.96;0.010000000000000009;0.11000000000000001;1.0200000000000102
149;2.71;-0.41;21.56;2.44;-0.65;24.16;0.27;0.24000000000000005;2.5999999999999943
150;1.69;-1.2;28.61;1.22;-1.44;28.94;0.47;0.24;0.3300000000000125
151;-0.31;-1.9;21.89;0.17;-1.89;24.61;0.48;0.010000000000000009;2.719999999999999
152;2.6;-0.94;21.25;2.65;-0.5;24.63;0.04999999999999982;0.43999999999999995;3.3799999999999955
153;-0.75;-2.58;21.38;-0.12;-1.86;22.87;0.63;0.72;1.490000000000009
154;2.71;-4.56;20.31;2.82;-3.34;24.28;0.10999999999999988;1.2199999999999998;3.969999999999999
155;1.23;0.01;19.54;1.46;-0.14;22.32;0.22999999999999998;0.15000000000000002;2.780000000000001
156;1.53;-1.93;24.91;1.29;-1.66;25.8;0.24;0.27;0.8899999999999864
157;1.26;-4.4;28.27;1.33;-3.25;29.8;0.07000000000000006;1.1500000000000004;1.5300000000000011
158;1.13;0.23;21.43;1.39;0.03;25.18;0.26;0.2;3.75
159;-2.59;0.84;24.53;-2.37;0.16;22.69;0.21999999999999975;0.6799999999999999;1.8400000000000034
160;0.45;-5.74;24.39;0.57;-3.8;25.4;0.11999999999999994;1.9400000000000004;1.009999999999991
161;0.08;2.08;24.35;-0.1;1.1;24.3;0.18;0.98;0.05000000000001137
162;-1.2;-0.18;21.88;-0.64;0.64;21.96;0.5599999999999999;0.8200000000000001;0.0800000000000125
163;1.38;-2.05;24.75;1.08;-1.59;25.37;0.2999999999999998;0.45999999999999974;0.6200000000000045
164;0.92;-1.88;21.93;1.19;-1.43;24.41;0.2699999999999999;0.44999999999999996;2.4799999999999898
165;-0.04;-0.27;21.6;0.41;0.35;22.86;0.44999999999999996;0.62;1.259999999999991
166;0.47;-1.24;20.65;0.71;-0.68;22.13;0.24;0.5599999999999999;1.4799999999999898
167;1.03;-5.37;26.28;0.82;-4.15;27.17;0.21000000000000008;1.2199999999999998;0.8899999999999864
168;2.7;-3.09;25.27;2.51;-3.1;28.75;0.1900000000000004;0.010000000000000231;3.4799999999999898
169;-0.72;-1.68;24.48;-0.16;-1.43;26.26;0.5599999999999999;0.25;1.7800000000000011
170;1.19;-4.17;28.34;1.32;-2.84;29.76;0.13000000000000012;1.33;1.420000000000016
171;-3.8;1.34;24.96;-3.23;0.74;23.67;0.5699999999999998;0.6000000000000001;1.289999999999992
172;0.98;-2.46;21.3;0.66;-2.6;23.26;0.31999999999999995;0.14000000000000012;1.960000000000008
173;1.54;-3.08;22.64;1.69;-2.21;24.88;0.1499999999999999;0.8700000000000001;2.240000000000009
174;-2.1;-3.23;25.57;-1.51;-2.3;25.06;0.5900000000000001;0.9300000000000002;0.5099999999999909
175;-0.62;-2.61;27.19;-0.27;-1.34;26.72;0.35;1.2699999999999998;0.46999999999999886
176;3.41;0.39;24.04;3.14;0.23;27.29;0.27;0.16;3.25
177;0.24;-4.07;23.57;0.85;-3.14;26.43;0.61;0.9300000000000002;2.8600000000000136
178;6.34;0.06;27.7;5.68;-0.46;31.78;0.6600000000000001;0.52;4.0800000000000125
179;-0.82;-2.17;23.48;0.12;-2.32;26.52;0.94;0.1499999999999999;3.039999999999992
180;0.75;2.36;29.82;0.64;2.07;28.6;0.10999999999999999;0.29000000000000004;1.2199999999999989
181;2.21;-2.09;25.41;2.11;-1.87;28.69;0.10000000000000009;0.21999999999999975;3.280000000000001
182;1.79;-0.4;25.29;1.71;-0.84;27.87;0.08000000000000007;0.43999999999999995;2.5800000000000125
183;3.05;-2.32;26.26;3.08;-1.67;29.83;0.03000000000000025;0.6499999999999999;3.569999999999993
184;1.82;-3.87;24.1;2.41;-2.91;28.9;0.5900000000000001;0.96;4.800000000000011
185;2.91;-6.05;25.96;3.23;-4.74;31.15;0.31999999999999984;1.3099999999999996;5.189999999999998
186;2.08;-2.68;30.48;2.17;-2.52;33.39;0.08999999999999986;0.16000000000000014;2.9099999999999966
187;2.74;-0.71;31.4;2.79;-0.58;34.43;0.04999999999999982;0.13;3.030000000000001
188;-0.78;-0.42;27.42;-0.23;-0.72;29.45;0.55;0.3;2.030000000000001
189;3.71;-0.36;26.48;3.41;-0.44;30.2;0.2999999999999998;0.08000000000000002;3.719999999999999
190;-0.33;2.09;31.35;-0.58;0.99;30.12;0.24999999999999994;1.0999999999999999;1.2299999999999898
191;1.34;-0.51;28.23;0.96;-1.03;29.91;0.3800000000000001;0.52;1.6800000000000068
192;2.3;-1.0;28.23;2.3;-0.74;30.85;0.0;0.26;2.6200000000000045
193;0.36;-4.92;29.79;1.18;-3.04;32.45;0.82;1.88;2.6599999999999966
194;0.09;0.97;27.61;0.19;0.45;29.08;0.1;0.52;1.4699999999999989
195;0.53;-2.84;30.68;0.31;-2.56;31.57;0.22000000000000003;0.2799999999999998;0.8899999999999864
196;4.42;-0.84;31.72;3.76;-1.38;34.99;0.6600000000000001;0.5399999999999999;3.2700000000000102
197;-0.33;-0.64;29.17;0.18;-0.88;31.31;0.51;0.24;2.1399999999999864
198;-0.33;-3.49;24.21;0.33;-2.88;27.56;0.66;0.6100000000000003;3.3499999999999943
199;-0.98;-0.22;30.76;-0.56;0.54;29.18;0.41999999999999993;0.76;1.5800000000000125
200;1.04;0.16;27.8;1.06;0.37;28.96;0.020000000000000018;0.21;1.1599999999999966
201;-0.68;-2.82;30.5;-0.52;-2.18;30.6;0.16000000000000003;0.6399999999999997;0.09999999999999432
202;0.93;-1.66;30.9;0.77;-1.65;32.06;0.16000000000000003;0.010000000000000009;1.1599999999999966
203;0.15;-0.8;28.42;0.59;-0.38;30.24;0.43999999999999995;0.42000000000000004;1.8199999999999932
204;-2.34;-3.08;28.15;-1.39;-1.8;28.49;0.95;1.28;0.3400000000000034
205;-0.71;-0.13;33.89;-0.94;-0.21;31.77;0.22999999999999998;0.07999999999999999;2.1200000000000045
206;2.04;-2.37;27.26;2.39;-1.38;31.1;0.3500000000000001;0.9900000000000002;3.8400000000000034
207;-0.2;1.85;29.95;-0.03;1.49;29.74;0.17;0.3600000000000001;0.21000000000000796
208;1.1;-2.32;32.42;0.96;-1.59;33.11;0.14000000000000012;0.7299999999999998;0.6899999999999977
209;3.37;0.85;36.51;2.79;0.34;37.43;0.5800000000000001;0.51;0.9200000000000159
210;3.86;-0.44;33.88;3.62;-0.61;37.87;0.23999999999999977;0.16999999999999998;3.990000000000009
211;1.04;-1.97;33.31;1.48;-1.7;36.56;0.43999999999999995;0.27;3.25
212;0.31;0.78;36.81;-0.03;0.02;36.72;0.33999999999999997;0.76;0.09000000000000341
213;2.05;-1.48;33.73;1.73;-1.73;36.6;0.31999999999999984;0.25;2.8700000000000045
214;3.17;-3.26;32.24;3.24;-2.87;37.2;0.07000000000000028;0.3899999999999997;4.960000000000008
215;-0.52;-1.8;31.77;0.13;-1.68;34.32;0.65;0.1200000000000001;2.5500000000000114
216;3.26;1.17;31.36;2.61;0.2;34.02;0.6499999999999999;0.97;2.6599999999999966
217;2.63;-3.07;29.6;2.86;-2.49;34.16;0.22999999999999998;0.5799999999999996;4.560000000000002
218;-2.3;-0.91;32.08;-1.66;-0.86;31.91;0.6399999999999999;0.050000000000000044;0.1699999999999875
219;1.39;0.6;31.24;1.11;0.34;32.17;0.2799999999999998;0.25999999999999995;0.9300000000000068
220;3.96;-3.48;33.42;3.33;-3.21;37.02;0.6299999999999999;0.27;3.5999999999999943
221;1.83;1.31;33.29;1.89;0.85;35.53;0.05999999999999983;0.4600000000000001;2.240000000000009
222;-3.52;-2.6;37.11;-2.9;-1.95;35.54;0.6200000000000001;0.6500000000000001;1.5699999999999932
223;0.07;2.35;34.2;-0.63;1.12;33.67;0.7;1.23;0.5300000000000011
224;1.79;2.39;32.14;1.12;1.3;32.91;0.6699999999999999;1.09;0.7699999999999818
225;1.03;-1.2;30.12;1.07;-1.15;32.21;0.040000000000000036;0.050000000000000044;2.0900000000000034
226;4.73;1.43;30.9;4.07;0.64;34.1;0.6600000000000001;0.7899999999999999;3.1999999999999886
227;1.37;-1.13;38.15;0.72;-1.53;38.43;0.6500000000000001;0.40000000000000013;0.28000000000000114
228;0.52;-1.81;33.87;1.03;-1.31;36.71;0.51;0.5;2.8400000000000034
229;-1.13;-2.44;35.29;-0.6;-1.87;36.23;0.5299999999999999;0.5699999999999998;0.9399999999999977
230;1.82;-5.31;37.32;1.74;-4.41;40.33;0.08000000000000007;0.8999999999999995;3.009999999999991
231;3.17;-0.87;34.2;2.89;-1.47;38.65;0.2799999999999998;0.6;4.449999999999989
232;0.33;-2.57;35.62;0.69;-2.32;38.14;0.35999999999999993;0.25;2.5200000000000102
233;2.0;1.66;33.48;2.01;1.37;35.88;0.009999999999999787;0.2899999999999998;2.4000000000000057
234;1.6;-0.42;33.93;1.66;-0.28;35.91;0.05999999999999983;0.13999999999999996;1.9799999999999898
235;-1.45;-1.17;34.8;-0.69;-0.41;34.9;0.76;0.76;0.09999999999999432
236;-0.51;1.19;34.84;-0.35;1.26;34.07;0.16000000000000003;0.07000000000000006;0.7700000000000102
237;5.12;2.24;39.75;3.7;1.03;40.56;1.42;1.2100000000000002;0.8100000000000023
238;3.28;-0.11;35.55;3.08;-0.52;39.38;0.19999999999999973;0.41000000000000003;3.8300000000000125
239;-0.63;0.54;30.79;-0.23;-0.24;32.91;0.4;0.78;2.1200000000000045
240;-0.94;-1.52;36.06;-0.91;-1.14;35.07;0.029999999999999916;0.3800000000000001;0.9900000000000091
241;0.18;-3.84;35.57;0.33;-3.05;37.09;0.15000000000000002;0.79;1.5200000000000102
242;-0.69;-2.14;35.67;-0.45;-1.99;36.76;0.23999999999999994;0.15000000000000013;1.0900000000000034
243;-1.22;-3.17;35.7;-0.57;-2.21;36.73;0.65;0.96;1.0300000000000011
244;0.69;-1.66;37.54;0.88;-1.13;38.49;0.19000000000000006;0.53;0.9499999999999886
245;-0.77;-1.42;37.12;-0.6;-1.42;37.8;0.17000000000000004;0.0;0.6800000000000068
246;0.81;-2.56;36.06;1.3;-1.61;38.36;0.49;0.95;2.3000000000000114
247;3.82;0.4;35.14;2.89;-0.84;38.32;0.9299999999999997;1.24;3.180000000000007
248;2.86;0.85;40.15;2.29;0.24;41.14;0.5699999999999998;0.61;0.9900000000000091
249;-0.02;-4.4;36.25;1.35;-2.69;40.4;1.37;1.7100000000000004;4.150000000000006
250;4.57;-0.05;38.94;3.95;-0.64;42.37;0.6200000000000001;0.59;3.430000000000007
251;-2.4;-4.69;37.05;-0.92;-3.62;40.03;1.48;1.0700000000000003;2.980000000000018
252;-1.95;-2.94;34.97;-1.12;-2.29;36.98;0.8299999999999998;0.6499999999999999;2.009999999999991
253;3.75;-5.13;35.37;3.7;-4.21;40.33;0.04999999999999982;0.9199999999999999;4.960000000000008
254;-0.71;-3.7;30.77;0.35;-3.4;35.6;1.06;0.30000000000000027;4.8300000000000125
255;3.31;0.15;36.27;2.75;-0.5;38.24;0.56;0.65;1.9699999999999989
256;-0.55;-4.8;41.84;0.03;-3.24;42.67;0.5800000000000001;1.5599999999999996;0.8299999999999841
257;2.11;-1.56;36.77;1.88;-1.96;40.66;0.22999999999999998;0.3999999999999999;3.8899999999999864
258;0.58;0.31;40.79;0.38;-0.15;41.11;0.19999999999999996;0.45999999999999996;0.3199999999999932
259;1.01;0.41;39.21;0.86;0.13;40.31;0.15000000000000002;0.27999999999999997;1.0999999999999943
260;0.7;0.13;37.43;0.83;0.1;38.85;0.13;0.03;1.420000000000016
261;3.2;-3.52;41.65;2.31;-3.51;44.43;0.8900000000000001;0.010000000000000231;2.780000000000001
262;-1.46;-2.68;40.85;-0.7;-2.35;42.88;0.76;0.33000000000000007;2.030000000000001
263;-2.32;0.21;40.6;-1.89;0.17;40.0;0.42999999999999994;0.03999999999999998;0.5999999999999943
264;2.63;-3.44;41.86;2.35;-2.74;44.28;0.2799999999999998;0.6999999999999997;2.420000000000016
265;1.76;0.59;34.46;1.64;-0.32;38.43;0.1200000000000001;0.9099999999999999;3.969999999999999
266;-0.24;-0.19;37.55;0.07;-0.01;37.91;0.31;0.18;0.36000000000001364
267;1.49;0.37;37.2;1.04;-0.17;38.25;0.44999999999999996;0.54;1.0500000000000114
268;0.02;-1.08;42.76;-0.18;-0.89;41.93;0.19999999999999998;0.19000000000000006;0.8299999999999841
269;-1.08;-2.72;41.65;-0.64;-2.07;42.48;0.44000000000000006;0.6500000000000004;0.8299999999999841
270;1.67;2.92;36.6;1.33;2.16;38.3;0.33999999999999986;0.7599999999999998;1.6999999999999886
271;-1.21;-0.51;43.76;-0.89;0.37;41.34;0.31999999999999995;0.88;2.4199999999999875
272;-1.72;-1.49;40.41;-1.38;-1.16;40.37;0.3400000000000001;0.33000000000000007;0.03999999999999204
273;-3.71;-1.68;39.06;-2.92;-1.12;38.05;0.79;0.5599999999999998;1.009999999999991
274;4.17;-0.59;42.99;3.27;-0.9;44.08;0.8999999999999999;0.31000000000000005;1.0900000000000034
275;-1.25;-1.99;38.89;-0.7;-2.14;40.9;0.55;0.15000000000000013;2.009999999999991
276;1.94;3.05;43.0;1.87;2.9;42.1;0.06999999999999984;0.1499999999999999;0.9000000000000057
277;6.71;-1.73;41.25;6.09;-1.35;46.55;0.6200000000000001;0.3799999999999999;5.300000000000011
278;1.21;-1.52;44.49;0.85;-2.22;46.6;0.36;0.7000000000000002;2.1100000000000136
279;-0.9;0.79;43.75;-1.19;-0.11;43.76;0.2899999999999999;0.9;0.009999999999990905
280;0.93;-5.05;45.47;1.46;-3.51;47.83;0.5299999999999999;1.54;2.3600000000000136
281;2.81;-1.11;44.78;2.38;-1.6;48.02;0.43000000000000016;0.49;3.240000000000009
282;-1.54;2.61;42.64;-1.63;1.37;42.09;0.08999999999999986;1.2399999999999998;0.5500000000000114
283;2.23;0.52;46.24;1.54;0.35;45.93;0.69;0.17000000000000004;0.3100000000000023
284;0.28;-3.6;45.55;0.04;-3.45;47.79;0.24000000000000002;0.1499999999999999;2.240000000000009
285;-1.37;1.38;44.04;-1.21;0.89;43.98;0.16000000000000014;0.4899999999999999;0.060000000000002274
286;2.47;-0.5;42.63;1.67;-1.04;44.72;0.8000000000000003;0.54;2.0900000000000034
287;1.25;-7.16;42.9;1.42;-6.15;47.93;0.16999999999999993;1.0099999999999998;5.030000000000001
288;5.89;-0.68;39.85;5.52;-1.14;46.61;0.3700000000000001;0.45999999999999985;6.759999999999991
289;1.87;3.4;41.38;1.68;2.26;42.58;0.19000000000000017;1.1400000000000001;1.1999999999999886
290;2.43;0.11;42.92;1.38;-0.76;44.28;1.0500000000000003;0.87;1.3600000000000136
291;1.83;3.02;41.65;1.09;1.78;42.08;0.74;1.24;0.4300000000000068
292;-3.49;-0.53;47.16;-2.66;0.52;43.53;0.8300000000000001;1.05;3.6299999999999955
293;2.41;-3.08;43.77;2.1;-2.59;46.45;0.31000000000000005;0.4900000000000002;2.680000000000007
294;2.66;-3.39;41.35;2.97;-2.97;46.57;0.31000000000000005;0.41999999999999993;5.219999999999999
295;-3.02;-0.69;41.72;-2.02;-0.73;42.36;1.0;0.040000000000000036;0.6399999999999864
296;0.95;0.54;49.24;0.94;0.97;47.01;0.010000000000000009;0.42999999999999994;2.230000000000018
297;3.4;-0.89;44.84;2.24;-1.76;47.85;1.1599999999999997;0.87;3.009999999999991
298;1.78;-1.94;46.05;1.75;-1.9;48.82;0.030000000000000027;0.040000000000000036;2.7700000000000102
299;1.01;2.87;41.55;0.35;1.37;42.77;0.66;1.5;1.2199999999999989
300;-0.18;-0.08;45.94;0.13;0.58;44.75;0.31;0.6599999999999999;1.1899999999999977
301;1.5;-2.78;48.13;1.31;-2.15;49.32;0.18999999999999995;0.6299999999999999;1.1899999999999977
302;0.21;-4.66;40.87;1.01;-4.17;46.43;0.8;0.4900000000000002;5.560000000000002
303;3.62;0.06;45.42;2.8;-0.82;47.85;0.8200000000000003;0.8799999999999999;2.430000000000007
304;-2.35;-3.02;44.55;-1.89;-3.09;45.99;0.4600000000000002;0.06999999999999984;1.4399999999999977
305;3.1;0.42;44.58;2.66;0.07;46.63;0.43999999999999995;0.35;2.0500000000000114
306;-0.72;1.89;43.46;-0.66;1.19;43.13;0.05999999999999994;0.7;0.3299999999999841
307;1.43;1.72;44.29;1.18;1.58;43.9;0.25;0.1399999999999999;0.38999999999998636
308;-0.21;-1.7;46.68;-0.13;-1.14;46.56;0.07999999999999999;0.56;0.12000000000000455
309;1.37;-3.25;47.81;1.65;-2.42;49.92;0.2799999999999998;0.8300000000000001;2.1100000000000136
310;4.49;-2.47;50.07;3.25;-3.13;53.77;1.2400000000000002;0.6599999999999997;3.6999999999999886
311;-1.26;-0.91;48.5;-0.39;-0.92;50.58;0.87;0.010000000000000009;2.079999999999984
312;-0.78;-4.82;48.85;0.07;-3.71;51.83;0.8500000000000001;1.1100000000000003;2.9799999999999898
313;3.01;3.37;45.15;2.05;2.09;47.11;0.96;1.2800000000000002;1.960000000000008
314;0.14;-3.2;45.84;0.69;-2.29;48.14;0.5499999999999999;0.9100000000000001;2.3000000000000114
315;1.06;-2.65;46.08;1.01;-2.6;48.85;0.050000000000000044;0.04999999999999982;2.7700000000000102
316;-0.09;-0.41;41.0;0.29;-0.69;43.94;0.38;0.27999999999999997;2.9399999999999977
317;2.08;-3.15;50.5;1.43;-2.76;51.3;0.6500000000000001;0.3900000000000001;0.8000000000000114
318;4.37;-1.42;46.51;4.12;-1.57;51.39;0.25;0.15000000000000013;4.8799999999999955
319;-1.3;0.16;44.75;-0.1;0.28;46.76;1.2;0.12000000000000002;2.009999999999991
320;-1.7;0.73;49.38;-1.42;0.93;47.19;0.28;0.20000000000000007;2.1899999999999977
321;3.02;-3.82;52.05;2.65;-2.96;53.92;0.3700000000000001;0.8599999999999999;1.8700000000000045
322;-0.61;-0.81;47.9;-0.03;-1.0;50.37;0.58;0.18999999999999995;2.469999999999999
323;2.57;2.56;48.08;1.92;1.8;48.85;0.6499999999999999;0.76;0.7700000000000102
324;-0.31;-3.8;46.93;0.39;-2.82;49.58;0.7;0.98;2.6500000000000057
325;-0.49;-2.5;48.34;0.31;-1.78;50.15;0.8;0.72;1.8100000000000023
326;-0.15;-0.14;50.2;-0.67;-0.75;50.27;0.52;0.61;0.06999999999999318
327;1.2;-1.82;51.53;1.16;-1.48;52.79;0.040000000000000036;0.3400000000000001;1.259999999999991
328;1.48;-0.15;44.59;1.89;-0.21;48.51;0.4099999999999999;0.06;3.9199999999999875
329;-1.39;-4.6;46.21;-0.07;-3.2;49.01;1.3199999999999998;1.3999999999999995;2.8000000000000114
330;-0.73;-0.41;49.09;-0.99;-0.89;49.06;0.26;0.48000000000000004;0.030000000000001137
331;3.46;1.62;51.33;2.43;0.86;51.61;1.0299999999999998;0.7600000000000001;0.28000000000000114
332;-0.36;2.45;50.22;-0.2;2.07;49.13;0.15999999999999998;0.38000000000000034;1.0900000000000034
333;-2.09;-1.57;46.86;-1.56;-1.24;47.31;0.5299999999999998;0.33000000000000007;0.44999999999998863
334;1.78;-2.08;46.51;1.57;-1.92;48.83;0.20999999999999996;0.16000000000000014;2.319999999999993
335;2.18;0.22;55.01;1.38;-0.2;54.29;0.8000000000000003;0.42000000000000004;0.7199999999999989
336;-0.79;-2.03;53.73;0.02;-1.33;54.89;0.81;0.6999999999999997;1.1599999999999966
337;0.55;1.83;48.41;0.1;0.92;49.64;0.45000000000000007;0.91;1.2300000000000182
338;1.97;-2.91;48.46;1.93;-2.42;51.52;0.040000000000000036;0.4900000000000002;3.0600000000000023
339;-3.82;-1.9;50.87;-2.46;-1.18;50.58;1.3599999999999999;0.72;0.28999999999999204
340;2.19;-2.39;53.28;1.38;-2.49;54.87;0.81;0.10000000000000009;1.5900000000000034
341;2.61;-0.47;51.6;2.4;-0.73;54.41;0.20999999999999996;0.26;2.8100000000000023
342;0.31;1.58;48.5;0.63;1.16;49.9;0.32;0.42000000000000015;1.4000000000000057
343;0.37;-0.2;49.61;0.55;0.04;50.04;0.18000000000000005;0.24000000000000002;0.4300000000000068
344;1.99;-0.16;52.66;1.38;-0.38;53.04;0.6100000000000001;0.22;0.37999999999999545
345;-1.65;4.41;46.97;-1.78;3.14;45.48;0.13000000000000012;1.27;1.490000000000009
346;0.11;-1.09;55.11;-1.0;-0.93;53.0;1.11;0.16000000000000003;2.1100000000000136
347;-0.65;-1.4;53.83;-0.89;-1.46;54.13;0.24;0.06000000000000005;0.30000000000001137
348;1.5;-0.8;54.13;1.41;-0.73;55.4;0.09000000000000008;0.07000000000000006;1.2699999999999818
349;-0.26;1.93;56.96;-0.81;1.24;55.25;0.55;0.69;1.710000000000008
350;2.1;-1.95;50.44;1.94;-1.86;54.15;0.16000000000000014;0.08999999999999986;3.710000000000008
351;2.09;0.2;54.3;2.03;0.11;55.34;0.06000000000000005;0.09000000000000001;1.0400000000000205
